,COWZ,DBB,GLD,QQQ,SCHD,SPY,TLT
2017-03-13,0.4451852443876421,0.20809192326378345,0.0,0.0,0.0,0.0,0.34685981853267167
2017-03-14,0.44400335258102963,0.20766729632429853,0.0,0.0,0.0,0.0,0.34846631765703145
2017-03-15,0.44371480177951933,0.20820743981598439,0.0,0.0,0.0,0.0,0.3482129776491891
2017-03-16,0.4431294220171664,0.20972933762072252,0.0,0.0,0.0,0.0,0.347276786262546
2017-03-17,0.4413580622605958,0.21085141083231795,0.0,0.0,0.0,0.0,0.3479254828686434
2017-03-20,0.4406399596149267,0.20980330032562539,0.0,0.0,0.0,0.0,0.3496918046259807
2017-03-21,0.43581786092307623,0.20902591127497827,0.0,0.0,0.0,0.0,0.35529232884195633
2017-03-22,0.43530846928965494,0.2102212500161854,0.0,0.0,0.0,0.0,0.35460558222299987
2017-03-23,0.4360531562160255,0.20984910420935843,0.0,0.0,0.0,0.0,0.3542330938057302
2017-03-24,0.4348265372845819,0.21003594233721987,0.0,0.0,0.0,0.0,0.3552727931527051
2017-03-27,0.4356479605461974,0.2077652773047853,0.0,0.0,0.0,0.0,0.3567219756813652
2017-03-28,0.4381540157600782,0.20908204498758404,0.0,0.0,0.0,0.0,0.3528986059771382
2017-03-29,0.43769461340194915,0.209585672099978,0.0,0.0,0.0,0.0,0.3528535691883981
2017-03-30,0.43995882014170845,0.20980505658562623,0.0,0.0,0.0,0.0,0.3503701222072544
2017-03-31,0.4408917890215225,0.20748814512104694,0.0,0.0,0.0,0.0,0.35175420809915237
2017-04-03,0.4252381852753692,0.22154933925042852,0.0,0.0,0.0,0.0,0.35321747413475546
2017-04-04,0.4247841983003554,0.22347799131165377,0.0,0.0,0.0,0.0,0.3517428154851131
2017-04-05,0.42204339566631244,0.22605524846340497,0.0,0.0,0.0,0.0,0.3519063481882124
2017-04-06,0.4243528565147122,0.22385119206714635,0.0,0.0,0.0,0.0,0.35180094980902804
2017-04-07,0.42589866217587724,0.22313153925059828,0.0,0.0,0.0,0.0,0.35097480563120786
2017-04-10,0.42727257618404535,0.21926539611034684,0.0,0.0,0.0,0.0,0.3534670471948859
2017-04-11,0.4255453871609487,0.2180497800407201,0.0,0.0,0.0,0.0,0.35640984669488696
2017-04-12,0.4248021362070263,0.21656460314032994,0.0,0.0,0.0,0.0,0.35863827859679753
2017-04-13,0.42159518166865234,0.21830115945871928,0.0,0.0,0.0,0.0,0.36010868204407287
2017-04-17,0.4228683890356647,0.21943579476999214,0.0,0.0,0.0,0.0,0.3577008213463088
2017-04-18,0.422782649099568,0.21392605240570445,0.0,0.0,0.0,0.0,0.3632963164723183
2017-04-19,0.4242739263146934,0.2149726514943759,0.0,0.0,0.0,0.0,0.36075843259606905
2017-04-20,0.42603687328984663,0.21731384965631512,0.0,0.0,0.0,0.0,0.3566542498590441
2017-04-21,0.4257877481322242,0.21621544819009803,0.0,0.0,0.0,0.0,0.35800179542748717
2017-04-24,0.42845656647282065,0.21664011162505276,0.0,0.0,0.0,0.0,0.35490829523323486
2017-04-25,0.43002084807326924,0.21860521590019544,0.0,0.0,0.0,0.0,0.35137892006475835
2017-04-26,0.4299315998887795,0.2185714235009544,0.0,0.0,0.0,0.0,0.3515019352019715
2017-04-27,0.43073402581192455,0.21696100795344903,0.0,0.0,0.0,0.0,0.35230993801231947
2017-04-28,0.42825638328331833,0.21777701073405867,0.0,0.0,0.0,0.0,0.3539715903436747
